order_id,products
342381,0.9195557458031399
1711139,0.9000620757153659
574547,0.9164162307973237
1983294,0.8791012295782855
182441,0.8884815848961833
1256035,0.9073773803145112
1266326,0.914290689424635
1119519,0.8690202775550373
2638668,0.9102266775094928
1180951,0.8985273593155292
2301933,0.9130169614700705
2257105,0.9204899669328521
2767993,0.9071907674013477
2239708,0.8474532105569184
4164,0.9000181096563376
3296309,0.9116834541350526
3070818,0.909622542423506
2858677,0.9059907145369904
2745877,0.8935884767234791
2596226,0.9238430467028371
151466,0.9013123241841133
1478839,0.8920375862286885
2067680,0.8904460623307772
2094732,0.8988032240035568
789281,0.8869650632976859
692808,0.772379017893558
2114873,0.9153725638826359
2976396,0.9031166883635177
2654486,0.8846922202570624
409659,0.9218319585254496
2145774,0.908571610813277
2297930,0.914973855522772
911145,0.8729128381060018
15493,0.8910349096675991
631461,0.9107250620204762
1048062,0.9246813006422312
3236893,0.9146363721220464
1525887,0.8982004945167974
744818,0.8741579581933202
1363363,0.899952901090819
3186873,0.9031360819647697
2117094,0.9079118357506717
524994,0.9136122764385868
2451697,0.9241607255442882
556704,0.9060372027603777
882096,0.914717097836042
211203,0.9047157348666052
2321745,0.8910542178055566
1214451,0.9248866170859386
1982996,0.8835114667668857
1071349,0.9173841598651754
2175162,0.9210864897331549
1946482,0.9223935751279637
2957173,0.8809483675899112
3037571,0.9184342123932525
2338861,0.8559083500639888
1358374,0.8856623921151379
2886859,0.9024194375985601
1985937,0.8581470671081772
316518,0.9092423920755409
335921,0.9064775007350496
2136549,0.889269233488503
1923156,0.9096634477329729
820517,0.9101506789161887
1835909,0.9163687166866825
46042,0.9001087282160056
1544162,0.897307630894209
3329469,0.9248866170859386
325814,0.8921752960638769
418328,0.9096772722554168
2921337,0.9137341371324307
613922,0.9095325296119917
498666,0.8990166926026127
2376124,0.8239296679651773
1467143,0.9048364944071208
666264,0.8833434530312405
1642402,0.9251138975596492
934558,0.9210864897331549
1812386,0.9030132889671676
1362482,0.9014623449923923
3059705,0.9048685324856122
868822,0.8878719404968014
2015720,0.8947938809412583
832861,0.9116882470751374
2340524,0.8931869483494175
1478358,0.9269985862829511
1723267,0.9006039725057904
3310392,0.9173640323955791
2079560,0.9181263581725607
154639,0.8841477240993474
3367844,0.8664098890900982
742835,0.9029186025485911
3088497,0.9229898716957446
3073442,0.8431046496146942
1705646,0.9184905690212711
1350681,0.9012625446830805
855994,0.9186605825776689
1849723,0.9098838309212076
270152,0.8849890400510417
1940077,0.9083702813736003
2039644,0.8879511617428034
2153170,0.9183380665161275
681397,0.8904296949384995
2385697,0.9117355500609794
2553161,0.853583654335529
1801135,0.9186605825776689
555803,0.9092423920755409
505233,0.9073773803145112
1533997,0.9199093323516773
2088982,0.9074939213073427
1441964,0.9246813006422312
2469986,0.9146317101700276
1041639,0.9072168190496839
2057766,0.9160717705139582
2021,0.9066287650752852
2126334,0.852376285574916
1050475,0.8749389942474137
2533206,0.9146834808165684
2267573,0.9063143444974154
823594,0.7550766259038876
2463656,0.9010643803219379
396211,0.8693763378990239
2265345,0.8743763635982
2929155,0.8715618554194698
803586,0.8903953558529775
2030022,0.9119310162619518
1526858,0.8996802345303886
1043086,0.9199378550052676
2054444,0.9048162998769854
645963,0.9218319585254496
1090725,0.9052816281407547
1829154,0.9229160433576514
2921409,0.8848077744491945
1642860,0.9186440340361285
2038475,0.896904843276962
2582855,0.8844286982032759
2724402,0.861378273086051
1585561,0.9032124556346819
2451303,0.8694230925368968
2357740,0.8384264413077067
1962520,0.9166144119306957
1868944,0.9232749351666035
3235494,0.8978216850405442
623588,0.8626795718106902
1466280,0.8989884325841181
3250628,0.8539852003772175
882347,0.9053845202953439
2562438,0.889714252696066
1857795,0.9163904981317997
1758070,0.8464135645411186
3288339,0.8741579581933202
2700205,0.918909154746648
2151667,0.9073773803145112
242328,0.9119310162619518
1281176,0.9072168190496839
1710284,0.9114273734922846
2404140,0.9100508731618642
3070144,0.8848077744491945
2495889,0.9237862082196165
1656146,0.8974359585170969
2647117,0.9215665595116375
2000166,0.9023732906460387
71603,0.8854873090817609
2310505,0.9222469199818943
2033870,0.9128255292123522
3051867,0.9032681637371947
2810437,0.9079553791608174
1832962,0.8917600484808036
2702856,0.8002212329918669
1727600,0.9168144269725361
1889286,0.9210864897331549
2988778,0.8782461513604228
1958338,0.9241904431215973
1540698,0.9119310162619518
2335103,0.9072168190496839
1293890,0.8693205990961922
624451,0.9024725857471879
1375280,0.8857794047986538
10713,0.9199574380525715
1480350,0.8925746172099984
42875,0.8791233169471349
2149717,0.8995344152308342
667789,0.9097622002844163
1436053,0.9246813006422312
403761,0.890238150334935
3306521,0.894425647708
1329729,0.9079259124791966
1594075,0.9246813006422312
632007,0.9005858077364014
3149418,0.899989465455966
785988,0.9162682900407488
935287,0.8980708783220864
1999436,0.9096435347651504
2006159,0.9251138975596492
625282,0.9122522378686362
2786954,0.9159247425120338
491186,0.8923327032283362
472201,0.8997028661864264
1206875,0.9126801412495599
1099026,0.9178553089901096
1936590,0.8801356813423563
2622343,0.8995659167799687
2655915,0.9186657755215818
2070266,0.8481250430579487
1355853,0.9108727207593196
2126004,0.813549490041565
1252892,0.9135869455252328
212312,0.9171278832945869
2348982,0.916876005846904
1684053,0.9158128075751405
2766155,0.9209186019346103
2784501,0.8941587571423731
2140691,0.9188554355556714
1876333,0.917120643595358
2914995,0.9218679889977897
302964,0.9169462638609368
1327717,0.9186605825776689
1599499,0.913936106396669
655083,0.9204181296339379
3041482,0.9000345205477311
2897676,0.8339033399224526
941498,0.9098591356805423
758036,0.9044053356640184
2316975,0.8568755775931216
2365889,0.9073773803145112
3193610,0.9184892600297627
1472181,0.8628107313044434
1958590,0.8914579386067589
2311732,0.9008234168428964
2135075,0.8931869483494175
3396786,0.8722134653505559
3205805,0.9183757119301544
2943279,0.914290689424635
2060994,0.9000620757153659
721659,0.8395579282463397
311734,0.9210864897331549
940957,0.8961280517178962
1085491,0.9253140451591645
568385,0.9101394518237809
524524,0.9239980112892706
3177033,0.8903953558529775
2369281,0.8913504076229783
2635431,0.9176455235625881
3380321,0.9229160433576514
1966314,0.9238763183231523
1961623,0.8285770714456714
243966,0.9012374539754852
2378374,0.9026476762997567
1786863,0.858404536526429
979263,0.9156313735883309
3411343,0.9177534890190989
1204686,0.8891859862869212
2626310,0.9246813006422312
1443187,0.9079553791608174
2772378,0.9246813006422312
2408215,0.9140464073509849
2223956,0.8900866804416144
281006,0.917120643595358
2317048,0.8812529477415275
1233995,0.9031334087299653
2952925,0.9140464073509849
316206,0.8778008334711808
1336827,0.9058070404964881
1284941,0.8579513687292459
290350,0.9077867358057404
2089694,0.9145705307549539
2951475,0.9103304060399565
2330896,0.8593944357655562
849883,0.871195284649624
2832223,0.8911225219546599
3057947,0.9210864897331549
1177710,0.9082542470918579
943245,0.9205486640255773
1550697,0.8797035311883307
2284300,0.8643671403601201
1970112,0.8981224369822617
2793763,0.8963752345374283
2879702,0.9207435024750911
1753422,0.9031335284374881
109212,0.8914579386067589
2735409,0.9001087282160056
1102205,0.9173408464786441
799313,0.9218319585254496
1318009,0.8899229820495146
3354403,0.9178408173369613
3311894,0.9210864897331549
3103986,0.8438514785180485
2854072,0.9163391309769896
1014215,0.9171278832945869
1553913,0.91577610747098
1389199,0.8652136409617172
1609993,0.916876005846904
2406278,0.9032055681978016
1640725,0.9139271441750322
3128911,0.9181790708235398
2488470,0.9146703772225153
1087071,0.9021687240562779
2100587,0.9106356340240654
2386613,0.9210739010241997
2912433,0.9173841598651754
1386451,0.9151955156483913
1565544,0.9144192635183341
319618,0.9204181296339379
2869702,0.9003084744079076
604694,0.9048162998769854
3367663,0.8842305278659222
36580,0.8097910374006294
287254,0.9054598213669601
741508,0.9211970284075006
330797,0.8761659718273079
3076248,0.8877919385056375
3354876,0.9173408464786441
916216,0.8786985367526622
2311171,0.8910542178055566
862089,0.8952979117846573
1300100,0.9012618543921503
1988285,0.8749888951180042
3248948,0.9232562096469917
235760,0.8819012406815845
3171407,0.913191356585258
3361537,0.8962137973751613
3289488,0.9113525060687656
916443,0.8966285344471606
682768,0.9000620757153659
1186009,0.9181263581725607
3205244,0.8715618554194698
3037617,0.916876005846904
2752035,0.9209278527017755
3213110,0.9184905690212711
2337389,0.9096435347651504
968960,0.9000927737872798
3176125,0.8799686731408904
1984365,0.9075822568682805
2166594,0.8752015299933311
3340169,0.912896617893208
1355724,0.9205948497290802
2047958,0.9010337921745076
2794690,0.9241904431215973
3016002,0.9072168190496839
3416207,0.9253140451591645
714556,0.7550766259038876
2222142,0.9127676085525916
23406,0.9031334087299653
155731,0.9165951163729713
3298341,0.9105403083683693
3403272,0.8848877822038035
3288084,0.8921040242783416
432826,0.890494881403009
2976531,0.9218319585254496
1116201,0.893738521987655
2688417,0.9222469199818943
246104,0.9144577375209337
391594,0.8877966231471855
1035451,0.9071301599502933
2911040,0.9169462638609368
2767241,0.9165815691288611
121796,0.9090728106023985
2919251,0.9205486640255773
1905427,0.8917717159608933
560965,0.9238430467028371
737010,0.8981224369822617
826274,0.9173408464786441
1814486,0.8733832262460696
800113,0.9114416632603243
3351463,0.9190846583333595
1094032,0.9132327900582901
2417805,0.9015796364952801
48004,0.8787396991602703
2557812,0.9099413593864741
143716,0.9206529950805061
567963,0.8881181851021054
252353,0.8619402923152198
3371346,0.8791986532089925
4203,0.9045824835497178
701874,0.8708029589964965
1219639,0.9012625446830805
1046125,0.914973855522772
2445487,0.9096435347651504
2281768,0.8917600484808036
773001,0.8986623963881042
537578,0.8969360505040676
1236614,0.8698361991492483
3282380,0.8791012295782855
3101741,0.9246813006422312
2939649,0.9098160522697484
3395715,0.8693205990961922
3409809,0.9130775099937682
3394314,0.9018131753943546
3221793,0.8840986459635476
791229,0.8931455738475458
1925503,0.9200561935202999
3284724,0.8723902097533014
3049179,0.8725431712552363
3346131,0.9210864897331549
1559377,0.9253140451591645
791004,0.9146630098120135
1732311,0.8917600484808036
1689602,0.9224924677631494
2387205,0.9143908687469384
153136,0.8904296949384995
85179,0.9008234168428964
2841309,0.916254325776185
1221098,0.9167500144734054
2251885,0.8577339562233188
1436530,0.9103183362953067
1132737,0.8975823318618399
668511,0.8384743951549213
36148,0.9010397871963801
593736,0.9209186019346103
8376,0.9130169614700705
2891587,0.9032055681978016
2418037,0.8917600484808036
1847849,0.8795082916509965
3396089,0.9123458578172908
3007130,0.9222469199818943
3041085,0.9010337921745076
2496181,0.8907062498921822
1431666,0.9146317101700276
2414805,0.9307710475008121
3117434,0.9090728106023985
1334939,0.858404536526429
1765407,0.8910533193111881
950031,0.8877050790223235
2788769,0.9009731159510975
2803042,0.9036891595036265
2213699,0.9160621149643368
2855590,0.9098160522697484
2222067,0.9078668061103761
2519008,0.9137573493257553
696232,0.8928387545081147
1373534,0.9114416632603243
584352,0.9171450934313917
1774104,0.9209186019346103
2309406,0.8611787243969782
2011424,0.8615659094818511
1669534,0.8338028192480876
874301,0.9253140451591645
2898340,0.8887894795196623
1649381,0.9116834541350526
1992426,0.916876005846904
1977731,0.8512991087967646
3195524,0.8851057005675241
2915222,0.9092423920755409
3289325,0.8900903128079053
2906326,0.8857794047986538
2315346,0.9238430467028371
2764617,0.8650994728487781
823892,0.9166424633785436
1916065,0.9034071764964673
966419,0.8935884767234791
794739,0.9007094813276951
3098147,0.9012721614435008
2759030,0.9165951163729713
582884,0.8480846698648339
573267,0.9022333525938937
1100447,0.9100090596330184
1516154,0.9000045538296861
449185,0.8105433597537043
733365,0.9050586858461722
400414,0.9005280168586128
1431537,0.9008381230742838
913804,0.8973986315674376
232830,0.9110547803395785
2632267,0.9116882470751374
1611996,0.869874821961464
1383395,0.9191057514448275
2761675,0.8825574599409506
19041,0.900190063819522
2698338,0.8786985367526622
2597135,0.8791012295782855
2692364,0.906754623631339
1649781,0.9122413464951754
852601,0.9190859133790727
34029,0.9063812130480216
2692950,0.8841477240993474
511493,0.9049884588319836
2909349,0.9331778490575549
1962804,0.9006017844166733
880152,0.916876005846904
1277888,0.8820629861178363
3418946,0.8954523848205778
2050794,0.9119311139469763
2244182,0.9237513257753552
3161902,0.8921040242783416
505197,0.8863117352830848
2029249,0.9132510261626083
1500639,0.8985694993733626
408912,0.9076312038533451
1920293,0.9218319585254496
1490674,0.9035515903873523
3139386,0.8563499540938623
687431,0.8997259196366785
1750300,0.9238430467028371
522910,0.9029184692768308
1459867,0.8790340108262209
3169816,0.8563723796558834
280362,0.8762993536318306
2917243,0.8914215839339807
3369044,0.9180150830769779
2107644,0.9251138975596492
1927968,0.9075039891007252
2305468,0.9184647474243374
1903760,0.8941587571423731
369862,0.9181033137435647
1866640,0.9162682900407488
3135336,0.9241904431215973
1089697,0.910435459295356
3340489,0.9205486640255773
2894370,0.9007094813276951
1679849,0.8997259196366785
2126625,0.905795797226593
2490547,0.9173408464786441
205662,0.8630230590883895
3375803,0.8985694993733626
2247467,0.9186158097495568
1340802,0.8848877822038035
2923861,0.8880848428700326
2942001,0.9024725857471879
2246919,0.7955920518493721
1443195,0.8815646028428048
1446335,0.9106583176545062
1992128,0.9075390160797108
1696018,0.910294346320378
1638720,0.9117895377386127
1416659,0.9129760253906865
2963291,0.877743515320259
99434,0.8980492752757692
1683629,0.8521321885319628
716347,0.8846922202570624
2270665,0.8875799487811266
1202186,0.9165951163729713
3305805,0.8974032573455121
2049517,0.8995521975372442
283948,0.9035515903873523
476050,0.9168980417843599
1255175,0.8786985367526622
3221666,0.8969768490707751
2625435,0.9134307899335807
158851,0.9001087282160056
2062406,0.9173883112481063
1561314,0.8819012406815845
1278868,0.8592611153145262
815161,0.8923551603088485
92437,0.9176455235625881
2590799,0.8914579386067589
669670,0.9131973409868128
948508,0.8795545428063258
2991362,0.9173841598651754
3195942,0.9059916972379313
2252167,0.9156313735883309
2338950,0.9208457374150725
381220,0.9156313735883309
471520,0.9016842512415395
1206810,0.9009825572035625
3340533,0.9116834541350526
786886,0.915889481514697
1598965,0.8365592051002735
2642027,0.8466735261262632
2157783,0.8930782526412633
3174824,0.9075237595081385
2476735,0.9204361980863346
2542529,0.890494881403009
3044771,0.9161440728710298
2489151,0.8857000077453516
354439,0.8954227758957105
3023815,0.8857794047986538
1750134,0.8917717159608933
2827212,0.8790340108262209
3203135,0.8960980847665385
29454,0.8888569514930761
763942,0.9071907674013477
1846549,0.9175739869154144
1078838,0.8912272414966467
1301456,0.9074755499247468
2167564,0.8996559011979812
2271881,0.9251138975596492
2310779,0.9092042646096078
2597285,0.9218679889977897
2684567,0.9009731159510975
2100636,0.9060372027603777
2543110,0.9075237595081385
3250288,0.9162607297983614
3388639,0.9010753924295749
2883124,0.9007094813276951
3355758,0.8996587172916891
397320,0.8736839926140051
1187622,0.9036874779163667
2521590,0.9026476762997567
3379562,0.9168221480997428
552628,0.9065105850416667
561046,0.9007094813276951
2688628,0.9128981290741573
2300792,0.904031536064198
258582,0.9210864897331549
3000391,0.8925677046178315
1733861,0.9015796364952801
2579318,0.915754145640917
1434652,0.9005545482851712
3296651,0.9046576597144329
2158661,0.8812953475089619
521784,0.8741579581933202
2458445,0.9251138975596492
308551,0.8840222042205276
733748,0.916190691594239
1474622,0.9184647474243374
3063416,0.9122774029276454
216183,0.9146703772225153
2584082,0.8708773835965867
2416418,0.9008381230742838
520183,0.9205486640255773
607444,0.8942312574127865
975481,0.9127348934783173
1823341,0.8694818706612765
3132216,0.9171448917511943
1746902,0.9092423920755409
2065289,0.8741579581933202
172198,0.8917600484808036
831637,0.9094681201103318
891081,0.9099707083990481
1746427,0.8967114418243037
136486,0.894109165979318
3197777,0.9238430467028371
657322,0.8882311191476809
820647,0.8379797212720537
959046,0.904234801071475
1597845,0.8920375862286885
1986346,0.8815646028428048
2422323,0.9188554355556714
1544607,0.9027979824607505
2495788,0.9175739869154144
1225329,0.9210864897331549
124430,0.8971890457898091
2171669,0.9243082680116641
2738697,0.9179376727620323
348812,0.8749389942474137
2411552,0.8553821200456568
43636,0.9238430467028371
1317739,0.9017384283182542
269538,0.9180150830769779
2437848,0.9015092272648182
3121594,0.8504721091387273
1197968,0.8049546221844412
3252946,0.813549490041565
646946,0.9178553089901096
2917498,0.8857794047986538
33952,0.9137532314445822
2496747,0.9216413259879068
1613234,0.8787396991602703
1499761,0.8917717159608933
1185813,0.9158221886397159
1660775,0.9097213580533995
1659644,0.8384743951549213
518548,0.9169462638609368
128265,0.9012532572619107
273586,0.9001087282160056
924578,0.879008086240877
644040,0.9183203422439781
808239,0.9100508731618642
1162820,0.9084921141113323
2032429,0.8741579581933202
1405612,0.916791772554339
2972276,0.9059916972379313
1272488,0.9248866170859386
2743653,0.8903404702621599
2192781,0.8863117352830848
3086371,0.9200561935202999
1459691,0.9238430467028371
596493,0.9158221886397159
2279256,0.9035515903873523
1889521,0.9055925831751469
687950,0.8783153423480543
3327554,0.9080647466139018
851431,0.9153987134471034
508831,0.9331778490575549
2857450,0.917043095878276
459014,0.9186158097495568
2460451,0.905441034577536
42908,0.9239980112892706
588049,0.8863117352830848
376447,0.9139445728674896
1713776,0.9204474184042166
1252416,0.9200561935202999
868407,0.9170088020649998
361206,0.9253140451591645
526434,0.7054612601795006
3106548,0.9315426793591599
708825,0.7403295091806796
3058585,0.9206020016498724
1124813,0.9151603943595161
401745,0.8931869483494175
479310,0.8565612334801117
752651,0.9070827782931654
2545121,0.9159247425120338
837163,0.9107895216137079
2293358,0.8808166928504293
2290425,0.893738521987655
1831431,0.9193976776699041
466016,0.9096572014188687
1061584,0.9210864897331549
2090224,0.8692927839891629
2834489,0.9090717625948586
1814467,0.8849756841426235
1818932,0.9071907674013477
943149,0.8756788443283623
3402896,0.896612279481973
3027255,0.8926170214486383
1768661,0.8871319249486209
1455945,0.8862945588512907
2457340,0.9013915477729162
2712575,0.9107834821847448
3140560,0.9125655584126191
3232143,0.9170088020649998
2303268,0.8911225219546599
3268492,0.9234346916687369
2568186,0.8752057025432527
2303541,0.867853698496675
115335,0.9073773803145112
3051525,0.9113813134042812
3074739,0.8888389437357026
1194118,0.9180150830769779
2428270,0.9253140451591645
2634969,0.913936106396669
2338825,0.9080066553200491
1122398,0.9100826221523975
2276961,0.8833152200364303
2868352,0.9005366336371684
2265689,0.8931869483494175
1578767,0.8183283219367627
99127,0.9178609430072994
139615,0.9248866170859386
530315,0.8864450266764711
353556,0.9105534239447907
440936,0.9035515903873523
3195864,0.9136122764385868
2017578,0.9248866170859386
2821831,0.9159675434169033
274837,0.8572745687461608
2474172,0.9241904431215973
2093177,0.9008381230742838
